Date,Open*,High,Low,Close,Volume
5/4/18,"$9,695.50 ","$9,779.20 ","$9,585.96 ","$9,700.76 ","$8,217,829,888 "
5/5/18,"$9,700.28 ","$9,964.50 ","$9,695.12 ","$9,858.15 ","$7,651,939,840 "
5/6/18,"$9,845.31 ","$9,940.14 ","$9,465.25 ","$9,654.80 ","$7,222,280,192 "
5/7/18,"$9,645.67 ","$9,665.85 ","$9,231.53 ","$9,373.01 ","$7,394,019,840 "
5/8/18,"$9,380.87 ","$9,462.75 ","$9,127.77 ","$9,234.82 ","$7,415,869,952 "
5/9/18,"$9,223.73 ","$9,374.76 ","$9,031.62 ","$9,325.18 ","$7,226,890,240 "
5/10/18,"$9,325.96 ","$9,396.04 ","$9,040.52 ","$9,043.94 ","$6,906,699,776 "
5/11/18,"$9,052.96 ","$9,052.96 ","$8,394.46 ","$8,441.49 ","$8,488,520,192 "
5/12/18,"$8,441.44 ","$8,664.86 ","$8,223.50 ","$8,504.89 ","$6,821,380,096 "
5/13/18,"$8,515.49 ","$8,773.55 ","$8,395.12 ","$8,723.94 ","$5,866,379,776 "
5/14/18,"$8,713.10 ","$8,881.12 ","$8,367.97 ","$8,716.79 ","$7,364,149,760 "
5/15/18,"$8,705.19 ","$8,836.19 ","$8,456.45 ","$8,510.38 ","$6,705,710,080 "
5/16/18,"$8,504.41 ","$8,508.43 ","$8,175.49 ","$8,368.83 ","$6,760,220,160 "
5/17/18,"$8,370.05 ","$8,445.54 ","$8,054.12 ","$8,094.32 ","$5,862,530,048 "
5/18/18,"$8,091.83 ","$8,274.12 ","$7,974.82 ","$8,250.97 ","$5,764,190,208 "
5/19/18,"$8,255.73 ","$8,372.06 ","$8,183.35 ","$8,247.18 ","$4,712,399,872 "
5/20/18,"$8,246.99 ","$8,562.41 ","$8,205.24 ","$8,513.25 ","$5,191,059,968 "
5/21/18,"$8,522.33 ","$8,557.52 ","$8,365.12 ","$8,418.99 ","$5,154,990,080 "
5/22/18,"$8,419.87 ","$8,423.25 ","$8,004.58 ","$8,041.78 ","$5,137,010,176 "
5/23/18,"$8,037.08 ","$8,054.66 ","$7,507.88 ","$7,557.82 ","$6,491,120,128 "
5/24/18,"$7,561.12 ","$7,738.60 ","$7,331.14 ","$7,587.34 ","$6,049,220,096 "
5/25/18,"$7,592.30 ","$7,659.14 ","$7,392.65 ","$7,480.14 ","$4,867,829,760 "
5/26/18,"$7,486.48 ","$7,595.16 ","$7,349.12 ","$7,355.88 ","$4,051,539,968 "
5/27/18,"$7,362.08 ","$7,381.74 ","$7,270.96 ","$7,368.22 ","$4,056,519,936 "
5/28/18,"$7,371.31 ","$7,419.05 ","$7,100.89 ","$7,135.99 ","$5,040,600,064 "
5/29/18,"$7,129.46 ","$7,526.42 ","$7,090.68 ","$7,472.59 ","$5,662,660,096 "
5/30/18,"$7,469.73 ","$7,573.77 ","$7,313.60 ","$7,406.52 ","$4,922,540,032 "
5/31/18,"$7,406.15 ","$7,608.90 ","$7,361.13 ","$7,494.17 ","$5,127,130,112 "
6/1/18,"$7,500.70 ","$7,604.73 ","$7,407.34 ","$7,541.45 ","$4,921,460,224 "
6/2/18,"$7,536.72 ","$7,695.83 ","$7,497.26 ","$7,643.45 ","$4,939,299,840 "
6/3/18,"$7,632.09 ","$7,754.89 ","$7,613.04 ","$7,720.25 ","$4,851,760,128 "
6/4/18,"$7,722.53 ","$7,753.82 ","$7,474.04 ","$7,514.47 ","$4,993,169,920 "
6/5/18,"$7,500.90 ","$7,643.23 ","$7,397.00 ","$7,633.76 ","$4,961,739,776 "
6/6/18,"$7,625.97 ","$7,680.43 ","$7,502.01 ","$7,653.98 ","$4,692,259,840 "
6/7/18,"$7,650.82 ","$7,741.27 ","$7,650.82 ","$7,678.24 ","$4,485,799,936 "
6/8/18,"$7,685.14 ","$7,698.19 ","$7,558.40 ","$7,624.92 ","$4,227,579,904 "
6/9/18,"$7,632.52 ","$7,683.58 ","$7,531.98 ","$7,531.98 ","$3,845,220,096 "
6/10/18,"$7,499.55 ","$7,499.55 ","$6,709.07 ","$6,786.02 ","$5,804,839,936 "
6/11/18,"$6,799.29 ","$6,910.18 ","$6,706.63 ","$6,906.92 ","$4,745,269,760 "
6/12/18,"$6,905.82 ","$6,907.96 ","$6,542.08 ","$6,582.36 ","$4,654,380,032 "
6/13/18,"$6,596.88 ","$6,631.66 ","$6,285.63 ","$6,349.90 ","$5,052,349,952 "
6/14/18,"$6,342.75 ","$6,707.14 ","$6,334.46 ","$6,675.35 ","$5,138,710,016 "
6/15/18,"$6,674.08 ","$6,681.08 ","$6,433.87 ","$6,456.58 ","$3,955,389,952 "
6/16/18,"$6,455.45 ","$6,592.49 ","$6,402.29 ","$6,550.16 ","$3,194,170,112 "
6/17/18,"$6,545.53 ","$6,589.11 ","$6,499.27 ","$6,499.27 ","$3,104,019,968 "
6/18/18,"$6,510.07 ","$6,781.14 ","$6,446.68 ","$6,734.82 ","$4,039,200,000 "
6/19/18,"$6,742.39 ","$6,822.50 ","$6,709.92 ","$6,769.94 ","$4,057,029,888 "
6/20/18,"$6,770.76 ","$6,821.56 ","$6,611.88 ","$6,776.55 ","$3,888,640,000 "
6/21/18,"$6,780.09 ","$6,810.94 ","$6,715.17 ","$6,729.74 ","$3,529,129,984 "
6/22/18,"$6,737.88 ","$6,747.08 ","$6,006.60 ","$6,083.69 ","$5,079,810,048 "
6/23/18,"$6,090.10 ","$6,224.82 ","$6,071.81 ","$6,162.48 ","$3,431,360,000 "
6/24/18,"$6,164.28 ","$6,223.78 ","$5,826.41 ","$6,173.23 ","$4,566,909,952 "
6/25/18,"$6,171.97 ","$6,327.37 ","$6,119.68 ","$6,249.18 ","$5,500,810,240 "
6/26/18,"$6,253.55 ","$6,290.16 ","$6,093.67 ","$6,093.67 ","$3,279,759,872 "
6/27/18,"$6,084.40 ","$6,180.00 ","$6,052.85 ","$6,157.13 ","$3,296,219,904 "
6/28/18,"$6,153.16 ","$6,170.41 ","$5,873.05 ","$5,903.44 ","$3,467,800,064 "
6/29/18,"$5,898.13 ","$6,261.66 ","$5,835.75 ","$6,218.30 ","$3,966,230,016 "
6/30/18,"$6,214.22 ","$6,465.51 ","$6,214.22 ","$6,404.00 ","$4,543,860,224 "
7/1/18,"$6,411.68 ","$6,432.85 ","$6,289.29 ","$6,385.82 ","$4,788,259,840 "
7/2/18,"$6,380.38 ","$6,683.86 ","$6,305.70 ","$6,614.18 ","$4,396,930,048 "
7/3/18,"$6,596.66 ","$6,671.37 ","$6,447.75 ","$6,529.59 ","$4,672,309,760 "
7/4/18,"$6,550.87 ","$6,771.92 ","$6,450.46 ","$6,597.55 ","$4,176,689,920 "
7/5/18,"$6,599.71 ","$6,749.54 ","$6,546.65 ","$6,639.14 ","$4,999,240,192 "
7/6/18,"$6,638.69 ","$6,700.94 ","$6,533.55 ","$6,673.50 ","$4,313,959,936 "
7/7/18,"$6,668.71 ","$6,863.99 ","$6,579.24 ","$6,856.93 ","$3,961,080,064 "
7/8/18,"$6,857.80 ","$6,885.91 ","$6,747.98 ","$6,773.88 ","$3,386,210,048 "
7/9/18,"$6,775.08 ","$6,838.68 ","$6,724.34 ","$6,741.75 ","$3,718,129,920 "
7/10/18,"$6,739.21 ","$6,767.74 ","$6,320.72 ","$6,329.95 ","$4,052,430,080 "
7/11/18,"$6,330.77 ","$6,444.96 ","$6,330.47 ","$6,394.71 ","$3,644,859,904 "
7/12/18,"$6,396.78 ","$6,397.10 ","$6,136.42 ","$6,228.81 ","$3,770,170,112 "
7/13/18,"$6,235.03 ","$6,310.55 ","$6,192.24 ","$6,238.05 ","$3,805,400,064 "
7/14/18,"$6,247.50 ","$6,298.19 ","$6,212.22 ","$6,276.12 ","$2,923,670,016 "
7/15/18,"$6,272.70 ","$6,403.46 ","$6,256.51 ","$6,359.64 ","$3,285,459,968 "
7/16/18,"$6,357.01 ","$6,741.75 ","$6,357.01 ","$6,741.75 ","$4,725,799,936 "
7/17/18,"$6,739.65 ","$7,387.24 ","$6,684.17 ","$7,321.04 ","$5,961,950,208 "
7/18/18,"$7,315.32 ","$7,534.99 ","$7,280.47 ","$7,370.78 ","$6,103,410,176 "
7/19/18,"$7,378.20 ","$7,494.46 ","$7,295.46 ","$7,466.86 ","$5,111,629,824 "
7/20/18,"$7,467.40 ","$7,594.67 ","$7,323.26 ","$7,354.13 ","$4,936,869,888 "
7/21/18,"$7,352.72 ","$7,437.64 ","$7,262.41 ","$7,419.29 ","$3,726,609,920 "
7/22/18,"$7,417.80 ","$7,537.95 ","$7,383.82 ","$7,418.49 ","$3,695,460,096 "
7/23/18,"$7,414.71 ","$7,771.50 ","$7,409.10 ","$7,711.11 ","$5,132,480,000 "
7/24/18,"$7,716.51 ","$8,424.27 ","$7,705.50 ","$8,424.27 ","$7,277,689,856 "
7/25/18,"$8,379.66 ","$8,416.87 ","$8,086.36 ","$8,181.39 ","$5,845,400,064 "
7/26/18,"$8,176.85 ","$8,290.33 ","$7,878.71 ","$7,951.58 ","$4,899,089,920 "
7/27/18,"$7,950.40 ","$8,262.66 ","$7,839.76 ","$8,165.01 ","$5,195,879,936 "
7/28/18,"$8,169.06 ","$8,222.85 ","$8,110.77 ","$8,192.15 ","$3,988,750,080 "
7/29/18,"$8,205.82 ","$8,272.26 ","$8,141.18 ","$8,218.46 ","$4,107,190,016 "
7/30/18,"$8,221.58 ","$8,235.50 ","$7,917.50 ","$8,180.48 ","$5,551,400,000 "
7/31/18,"$8,181.20 ","$8,181.53 ","$7,696.93 ","$7,780.44 ","$5,287,530,000 "
8/1/18,"$7,769.04 ","$7,769.04 ","$7,504.95 ","$7,624.91 ","$4,797,620,000 "
8/2/18,"$7,634.19 ","$7,712.77 ","$7,523.44 ","$7,567.15 ","$4,214,110,000 "
8/3/18,"$7,562.14 ","$7,562.14 ","$7,328.65 ","$7,434.39 ","$4,627,150,000 "
8/4/18,"$7,438.67 ","$7,497.49 ","$6,984.07 ","$7,032.85 ","$4,268,390,000 "
8/5/18,"$7,031.08 ","$7,102.77 ","$6,940.70 ","$7,068.48 ","$3,679,110,000 "
8/6/18,"$7,062.94 ","$7,166.55 ","$6,890.54 ","$6,951.80 ","$3,925,900,000 "
8/7/18,"$6,958.32 ","$7,146.56 ","$6,748.24 ","$6,753.12 ","$4,682,800,000 "
8/8/18,"$6,746.85 ","$6,746.85 ","$6,226.22 ","$6,305.80 ","$5,064,430,000 "
8/9/18,"$6,305.56 ","$6,625.73 ","$6,249.07 ","$6,568.23 ","$4,267,040,000 "
8/10/18,"$6,571.42 ","$6,591.26 ","$6,124.52 ","$6,184.71 ","$4,528,680,000 "
8/11/18,"$6,185.79 ","$6,455.74 ","$6,109.03 ","$6,295.73 ","$4,047,850,000 "
8/12/18,"$6,283.65 ","$6,409.85 ","$6,237.50 ","$6,322.69 ","$5,665,250,000 "
8/13/18,"$6,341.36 ","$6,537.05 ","$6,225.72 ","$6,297.57 ","$4,083,980,000 "
8/14/18,"$6,287.66 ","$6,287.94 ","$5,971.05 ","$6,199.71 ","$5,301,700,000 "
8/15/18,"$6,221.42 ","$6,588.49 ","$6,221.42 ","$6,308.52 ","$4,895,450,000 "
8/16/18,"$6,294.23 ","$6,473.50 ","$6,276.41 ","$6,334.73 ","$4,328,420,000 "
8/17/18,"$6,340.91 ","$6,582.50 ","$6,324.97 ","$6,580.63 ","$4,992,990,000 "
8/18/18,"$6,583.43 ","$6,617.35 ","$6,353.73 ","$6,423.76 ","$3,984,520,000 "
8/19/18,"$6,422.57 ","$6,537.98 ","$6,361.55 ","$6,506.07 ","$3,311,170,000 "
8/20/18,"$6,500.51 ","$6,536.92 ","$6,297.93 ","$6,308.53 ","$3,665,100,000 "
8/21/18,"$6,301.07 ","$6,500.87 ","$6,298.24 ","$6,488.76 ","$3,377,180,000 "
8/22/18,"$6,486.25 ","$6,816.79 ","$6,310.11 ","$6,376.71 ","$4,668,110,000 "
8/23/18,"$6,371.34 ","$6,546.54 ","$6,371.34 ","$6,534.88 ","$3,426,180,000 "
8/24/18,"$6,551.52 ","$6,719.96 ","$6,498.64 ","$6,719.96 ","$4,097,820,000 "
8/25/18,"$6,719.95 ","$6,789.63 ","$6,700.96 ","$6,763.19 ","$3,312,600,000 "
8/26/18,"$6,754.64 ","$6,774.75 ","$6,620.75 ","$6,707.26 ","$3,295,500,000 "
8/27/18,"$6,710.80 ","$6,884.64 ","$6,689.71 ","$6,884.64 ","$4,019,000,000 "
8/28/18,"$6,891.08 ","$7,109.56 ","$6,882.34 ","$7,096.28 ","$4,659,940,000 "
8/29/18,"$7,091.71 ","$7,113.30 ","$6,970.82 ","$7,047.16 ","$4,145,880,000 "
8/30/18,"$7,043.76 ","$7,072.69 ","$6,834.69 ","$6,978.23 ","$4,463,250,000 "
8/31/18,"$6,973.97 ","$7,057.17 ","$6,920.16 ","$7,037.58 ","$4,495,650,000 "
9/1/18,"$7,044.81 ","$7,242.29 ","$7,038.05 ","$7,193.25 ","$4,116,050,000 "
9/2/18,"$7,189.58 ","$7,306.31 ","$7,132.16 ","$7,272.72 ","$4,329,540,000 "
9/3/18,"$7,279.03 ","$7,317.94 ","$7,208.15 ","$7,260.06 ","$4,087,760,000 "
9/4/18,"$7,263.00 ","$7,388.26 ","$7,255.44 ","$7,361.66 ","$4,273,640,000 "
9/5/18,"$7,361.46 ","$7,388.43 ","$6,792.83 ","$6,792.83 ","$5,800,460,000 "
9/6/18,"$6,755.14 ","$6,755.14 ","$6,404.72 ","$6,529.17 ","$5,523,470,000 "
9/7/18,"$6,528.92 ","$6,555.29 ","$6,396.87 ","$6,467.07 ","$4,264,680,000 "
9/8/18,"$6,460.17 ","$6,534.25 ","$6,197.52 ","$6,225.98 ","$3,835,060,000 "
9/9/18,"$6,223.38 ","$6,446.26 ","$6,201.22 ","$6,300.86 ","$3,671,890,000 "
9/10/18,"$6,301.57 ","$6,374.98 ","$6,292.76 ","$6,329.70 ","$3,714,100,000 "
9/11/18,"$6,331.88 ","$6,398.92 ","$6,260.21 ","$6,321.20 ","$3,849,910,000 "
9/12/18,"$6,317.01 ","$6,363.87 ","$6,265.09 ","$6,351.80 ","$4,064,230,000 "
9/13/18,"$6,354.24 ","$6,535.41 ","$6,354.24 ","$6,517.31 ","$4,210,910,000 "
9/14/18,"$6,515.41 ","$6,596.10 ","$6,456.17 ","$6,512.71 ","$4,076,220,000 "
9/15/18,"$6,509.40 ","$6,561.72 ","$6,493.55 ","$6,543.20 ","$3,216,300,000 "
9/16/18,"$6,536.68 ","$6,544.33 ","$6,460.10 ","$6,517.18 ","$3,273,730,000 "
9/17/18,"$6,514.06 ","$6,540.21 ","$6,257.52 ","$6,281.20 ","$3,910,780,000 "
9/18/18,"$6,280.91 ","$6,384.18 ","$6,265.71 ","$6,371.30 ","$4,180,090,000 "
9/19/18,"$6,371.85 ","$6,448.46 ","$6,208.34 ","$6,398.54 ","$4,431,340,000 "
9/20/18,"$6,398.85 ","$6,529.26 ","$6,395.95 ","$6,519.67 ","$4,348,110,000 "
9/21/18,"$6,513.87 ","$6,794.33 ","$6,496.36 ","$6,734.95 ","$6,531,940,000 "
9/22/18,"$6,735.05 ","$6,814.56 ","$6,616.80 ","$6,721.98 ","$4,509,660,000 "
9/23/18,"$6,715.32 ","$6,766.15 ","$6,679.42 ","$6,710.63 ","$4,197,500,000 "
9/24/18,"$6,704.77 ","$6,713.56 ","$6,580.90 ","$6,595.41 ","$4,177,310,000 "
9/25/18,"$6,603.64 ","$6,603.64 ","$6,381.86 ","$6,446.47 ","$4,726,180,000 "
9/26/18,"$6,452.79 ","$6,585.91 ","$6,397.89 ","$6,495.00 ","$4,437,300,000 "
9/27/18,"$6,495.29 ","$6,712.10 ","$6,464.95 ","$6,676.75 ","$4,606,810,000 "
9/28/18,"$6,678.75 ","$6,785.03 ","$6,598.32 ","$6,644.13 ","$5,014,430,000 "
9/29/18,"$6,643.10 ","$6,643.10 ","$6,511.65 ","$6,601.96 ","$4,363,690,000 "
9/30/18,"$6,604.71 ","$6,643.78 ","$6,566.54 ","$6,625.56 ","$4,002,280,000 "
10/1/18,"$6,619.85 ","$6,653.30 ","$6,549.08 ","$6,589.62 ","$4,000,970,000 "
10/2/18,"$6,593.24 ","$6,611.84 ","$6,537.90 ","$6,556.10 ","$3,979,260,000 "
10/3/18,"$6,553.86 ","$6,571.46 ","$6,454.03 ","$6,502.59 ","$3,887,310,000 "
10/4/18,"$6,497.91 ","$6,603.31 ","$6,497.91 ","$6,576.69 ","$3,838,410,000 "
10/5/18,"$6,574.15 ","$6,623.62 ","$6,557.41 ","$6,622.48 ","$3,671,500,000 "
10/6/18,"$6,622.45 ","$6,628.54 ","$6,577.80 ","$6,588.31 ","$3,259,740,000 "
10/7/18,"$6,590.68 ","$6,641.49 ","$6,557.04 ","$6,602.95 ","$3,306,630,000 "
10/8/18,"$6,600.19 ","$6,675.06 ","$6,576.04 ","$6,652.23 ","$3,979,460,000 "
10/9/18,"$6,653.08 ","$6,661.41 ","$6,606.94 ","$6,642.64 ","$3,580,810,000 "
10/10/18,"$6,640.29 ","$6,640.29 ","$6,538.96 ","$6,585.53 ","$3,787,650,000 "
10/11/18,"$6,586.74 ","$6,586.74 ","$6,243.74 ","$6,256.24 ","$5,181,640,000 "
10/12/18,"$6,239.25 ","$6,328.50 ","$6,236.47 ","$6,274.58 ","$3,783,500,000 "
10/13/18,"$6,278.08 ","$6,308.51 ","$6,259.81 ","$6,285.99 ","$3,064,030,000 "
10/14/18,"$6,288.49 ","$6,363.21 ","$6,280.15 ","$6,290.93 ","$3,085,320,000 "
10/15/18,"$6,292.64 ","$6,965.06 ","$6,258.68 ","$6,596.54 ","$7,370,770,000 "
10/16/18,"$6,601.41 ","$6,673.59 ","$6,571.37 ","$6,596.11 ","$4,074,800,000 "
10/17/18,"$6,590.52 ","$6,601.21 ","$6,517.45 ","$6,544.43 ","$4,088,420,000 "
10/18/18,"$6,542.33 ","$6,567.54 ","$6,450.04 ","$6,476.71 ","$3,924,080,000 "
10/19/18,"$6,478.07 ","$6,493.68 ","$6,445.31 ","$6,465.41 ","$3,578,870,000 "
10/20/18,"$6,460.92 ","$6,497.72 ","$6,449.00 ","$6,489.19 ","$3,379,130,000 "
10/21/18,"$6,490.09 ","$6,556.38 ","$6,476.00 ","$6,482.35 ","$3,253,610,000 "
10/22/18,"$6,486.05 ","$6,543.80 ","$6,462.98 ","$6,487.16 ","$3,672,860,000 "
10/23/18,"$6,472.36 ","$6,506.01 ","$6,451.27 ","$6,475.74 ","$3,716,150,000 "
10/24/18,"$6,478.89 ","$6,521.99 ","$6,468.86 ","$6,495.84 ","$3,424,670,000 "
10/25/18,"$6,484.65 ","$6,504.65 ","$6,447.03 ","$6,476.29 ","$3,230,550,000 "
10/26/18,"$6,468.44 ","$6,498.29 ","$6,449.61 ","$6,474.75 ","$3,306,050,000 "
10/27/18,"$6,480.84 ","$6,507.41 ","$6,453.53 ","$6,480.38 ","$3,393,250,000 "
10/28/18,"$6,482.66 ","$6,502.28 ","$6,447.91 ","$6,486.39 ","$3,445,190,000 "
10/29/18,"$6,492.35 ","$6,503.60 ","$6,306.99 ","$6,332.63 ","$4,199,910,000 "
10/30/18,"$6,337.04 ","$6,364.99 ","$6,310.14 ","$6,334.27 ","$3,781,100,000 "
10/31/18,"$6,336.99 ","$6,349.16 ","$6,316.88 ","$6,317.61 ","$4,191,240,000 "
11/1/18,"$6,318.14 ","$6,547.14 ","$6,311.83 ","$6,377.78 ","$3,789,400,000 "
11/2/18,"$6,378.92 ","$6,396.86 ","$6,327.38 ","$6,388.44 ","$4,234,870,000 "
11/3/18,"$6,387.24 ","$6,400.07 ","$6,342.37 ","$6,361.26 ","$3,658,640,000 "
11/4/18,"$6,365.47 ","$6,388.63 ","$6,294.57 ","$6,376.13 ","$4,390,020,000 "
11/5/18,"$6,363.62 ","$6,480.59 ","$6,363.62 ","$6,419.66 ","$4,174,800,000 "
11/6/18,"$6,433.38 ","$6,463.55 ","$6,408.16 ","$6,461.01 ","$4,700,040,000 "
11/7/18,"$6,468.50 ","$6,552.16 ","$6,468.31 ","$6,530.14 ","$4,941,260,000 "
11/8/18,"$6,522.27 ","$6,536.92 ","$6,438.53 ","$6,453.72 ","$4,665,260,000 "
11/9/18,"$6,442.60 ","$6,456.46 ","$6,373.37 ","$6,385.62 ","$4,346,820,000 "
11/10/18,"$6,386.13 ","$6,437.28 ","$6,385.31 ","$6,409.22 ","$3,705,320,000 "
11/11/18,"$6,413.63 ","$6,423.25 ","$6,350.17 ","$6,411.27 ","$3,939,060,000 "
11/12/18,"$6,411.76 ","$6,434.21 ","$6,360.47 ","$6,371.27 ","$4,295,770,000 "
11/13/18,"$6,373.19 ","$6,395.27 ","$6,342.67 ","$6,359.49 ","$4,503,800,000 "
11/14/18,"$6,351.24 ","$6,371.55 ","$5,544.09 ","$5,738.35 ","$7,398,940,000 "
11/15/18,"$5,736.15 ","$5,774.82 ","$5,358.38 ","$5,648.03 ","$7,032,140,000 "
11/16/18,"$5,645.32 ","$5,657.02 ","$5,498.94 ","$5,575.55 ","$5,279,320,000 "
11/17/18,"$5,578.58 ","$5,578.58 ","$5,519.56 ","$5,554.33 ","$4,303,150,000 "
11/18/18,"$5,559.74 ","$5,653.61 ","$5,559.74 ","$5,623.54 ","$4,159,680,000 "
11/19/18,"$5,620.78 ","$5,620.78 ","$4,842.91 ","$4,871.49 ","$7,039,560,000 "
11/20/18,"$4,863.93 ","$4,951.61 ","$4,272.11 ","$4,451.87 ","$8,428,290,000 "
11/21/18,"$4,465.54 ","$4,675.73 ","$4,343.98 ","$4,602.17 ","$6,120,120,000 "
11/22/18,"$4,611.57 ","$4,629.64 ","$4,365.64 ","$4,365.94 ","$4,569,370,000 "
11/23/18,"$4,360.70 ","$4,396.42 ","$4,195.68 ","$4,347.11 ","$4,871,490,000 "
11/24/18,"$4,347.69 ","$4,413.09 ","$3,795.16 ","$3,880.76 ","$4,679,500,000 "
11/25/18,"$3,880.78 ","$4,120.87 ","$3,585.06 ","$4,009.97 ","$6,825,640,000 "
11/26/18,"$4,015.07 ","$4,107.14 ","$3,643.92 ","$3,779.13 ","$6,476,900,000 "
11/27/18,"$3,765.95 ","$3,862.96 ","$3,661.01 ","$3,820.72 ","$5,998,720,000 "
11/28/18,"$3,822.47 ","$4,385.90 ","$3,822.47 ","$4,257.42 ","$7,280,280,000 "
11/29/18,"$4,269.00 ","$4,413.02 ","$4,145.77 ","$4,278.85 ","$6,503,347,767 "
11/30/18,"$4,289.09 ","$4,322.98 ","$3,942.82 ","$4,017.27 ","$6,048,016,717 "
12/1/18,"$4,024.46 ","$4,309.38 ","$3,969.71 ","$4,214.67 ","$5,375,314,093 "
12/2/18,"$4,200.73 ","$4,301.52 ","$4,110.98 ","$4,139.88 ","$5,262,697,895 "
12/3/18,"$4,147.32 ","$4,155.98 ","$3,840.45 ","$3,894.13 ","$5,089,570,994 "
12/4/18,"$3,886.29 ","$4,075.63 ","$3,832.75 ","$3,956.89 ","$5,028,069,239 "
12/5/18,"$3,958.89 ","$3,969.54 ","$3,753.99 ","$3,753.99 ","$5,302,481,574 "
12/6/18,"$3,754.07 ","$3,874.97 ","$3,521.10 ","$3,521.10 ","$5,878,333,109 "
12/7/18,"$3,512.59 ","$3,512.59 ","$3,280.23 ","$3,419.94 ","$6,835,615,448 "
12/8/18,"$3,421.91 ","$3,506.04 ","$3,350.65 ","$3,476.11 ","$5,305,024,497 "
12/9/18,"$3,473.23 ","$3,685.31 ","$3,469.09 ","$3,614.23 ","$4,947,372,847 "
12/10/18,"$3,612.05 ","$3,647.33 ","$3,470.14 ","$3,502.66 ","$5,020,968,740 "
12/11/18,"$3,497.55 ","$3,513.18 ","$3,392.25 ","$3,424.59 ","$4,696,765,188 "
12/12/18,"$3,421.46 ","$3,534.23 ","$3,413.48 ","$3,486.95 ","$4,139,364,829 "
12/13/18,"$3,487.88 ","$3,489.74 ","$3,298.13 ","$3,313.68 ","$4,343,372,456 "
12/14/18,"$3,311.75 ","$3,329.56 ","$3,206.54 ","$3,242.48 ","$4,372,763,663 "
12/15/18,"$3,244.00 ","$3,275.38 ","$3,191.30 ","$3,236.76 ","$3,551,763,561 "
12/16/18,"$3,236.27 ","$3,305.75 ","$3,233.82 ","$3,252.84 ","$3,744,248,994 "
12/17/18,"$3,253.12 ","$3,597.92 ","$3,253.12 ","$3,545.86 ","$5,409,247,918 "
12/18/18,"$3,544.76 ","$3,701.35 ","$3,487.17 ","$3,696.06 ","$5,911,325,473 "
12/19/18,"$3,706.82 ","$3,949.32 ","$3,687.23 ","$3,745.95 ","$6,810,689,119 "
12/20/18,"$3,742.20 ","$4,191.23 ","$3,728.97 ","$4,134.44 ","$8,927,129,279 "
12/21/18,"$4,133.70 ","$4,198.43 ","$3,850.95 ","$3,896.54 ","$7,206,015,706 "
12/22/18,"$3,898.08 ","$4,014.18 ","$3,855.74 ","$4,014.18 ","$5,605,823,233 "
12/23/18,"$4,020.99 ","$4,085.72 ","$3,976.41 ","$3,998.98 ","$6,151,275,490 "
12/24/18,"$4,000.33 ","$4,271.79 ","$4,000.33 ","$4,078.60 ","$7,240,968,501 "
12/25/18,"$4,081.03 ","$4,089.56 ","$3,760.02 ","$3,815.49 ","$6,158,207,293 "
12/26/18,"$3,819.67 ","$3,893.36 ","$3,769.86 ","$3,857.30 ","$5,326,547,918 "
12/27/18,"$3,854.69 ","$3,874.42 ","$3,645.45 ","$3,654.83 ","$5,130,222,366 "
12/28/18,"$3,653.13 ","$3,956.14 ","$3,642.63 ","$3,923.92 ","$5,631,554,348 "
12/29/18,"$3,932.49 ","$3,963.76 ","$3,820.41 ","$3,820.41 ","$4,991,655,917 "
12/30/18,"$3,822.38 ","$3,901.91 ","$3,797.22 ","$3,865.95 ","$4,770,578,575 "
12/31/18,"$3,866.84 ","$3,868.74 ","$3,725.87 ","$3,742.70 ","$4,661,840,806 "
1/1/19,"$3,746.71 ","$3,850.91 ","$3,707.23 ","$3,843.52 ","$4,324,200,990 "
1/2/19,"$3,849.22 ","$3,947.98 ","$3,817.41 ","$3,943.41 ","$5,244,856,836 "
1/3/19,"$3,931.05 ","$3,935.69 ","$3,826.22 ","$3,836.74 ","$4,530,215,219 "
1/4/19,"$3,832.04 ","$3,865.93 ","$3,783.85 ","$3,857.72 ","$4,847,965,467 "
1/5/19,"$3,851.97 ","$3,904.90 ","$3,836.90 ","$3,845.19 ","$5,137,609,824 "
1/6/19,"$3,836.52 ","$4,093.30 ","$3,826.51 ","$4,076.63 ","$5,597,027,440 "
1/7/19,"$4,078.59 ","$4,092.61 ","$4,020.89 ","$4,025.25 ","$5,228,625,637 "
1/8/19,"$4,028.47 ","$4,109.02 ","$3,996.96 ","$4,030.85 ","$5,306,593,305 "
1/9/19,"$4,031.55 ","$4,068.40 ","$4,022.66 ","$4,035.30 ","$5,115,905,225 "
1/10/19,"$4,034.41 ","$4,064.07 ","$3,659.17 ","$3,678.92 ","$6,874,143,796 "
1/11/19,"$3,674.02 ","$3,713.88 ","$3,653.07 ","$3,687.37 ","$5,538,712,865 "
1/12/19,"$3,686.97 ","$3,698.98 ","$3,653.81 ","$3,661.30 ","$4,778,170,883 "
1/13/19,"$3,658.87 ","$3,674.76 ","$3,544.93 ","$3,552.95 ","$4,681,302,466 "
1/14/19,"$3,557.31 ","$3,727.84 ","$3,552.29 ","$3,706.05 ","$5,651,384,490 "
1/15/19,"$3,704.22 ","$3,720.15 ","$3,619.95 ","$3,630.68 ","$5,537,192,302 "
1/16/19,"$3,631.51 ","$3,685.78 ","$3,624.67 ","$3,655.01 ","$5,394,457,145 "
